Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
,1807,74HC08 Tssop-14,6,O27.1,,,,,,
,1808,DG441 Dip-16,1,O27.2,,,,,,
,1809,DG441 Soic-16,0,O27.2,,,,,,
,1810,DG408 Soic-16,3,O28.1,,,,,,
,1811,ADG409 soic-16,4,028.2,,,,,,
,1812,74HC4053 Soic-16,3,O29.1,,,,,,
,1813,74HC11 Soic-14,3,O29.2,,,,,,
,1814,LM747CH To-18,3,030.1,,,,,,
,1815,Rele 24VDC 16A 40.61.7.024.0000,1,030.2,,,,,,
,1816,74LS86 Dip-14,3,O31.1,,,,,,
,1817,FZH265B Dip-16,1,O31.2,,,,,,
,1818,Triac 600v 25A BTA24-600 To-220,2,O32.1,,,,,,
,1819,Rele 12VDC 1A G5V-1,2,O32.2,,,,,,
,1820,Pino Banana 2mm Vermelho,2,O33.1,,,,,,
,1821,"Fusivel PHILIPS 1,25A 250V",2,O33.2,,,,,,
,1822,Diodo Retificador 20v 1A 1N5817 ,2,O34.1,,,,,,
,1823,Pino Banana 2mm Preto,3,"O34,2",,,,,,
,1824,74LS32 Dip-14,3,O35.1,,,,,,
,1825,74LS32 Soic-14,3,O35.1,,,,,,
,1826,74HC257 Dip-16,2,O35.2,,,,,,
,1827,SN7400N Dip-14,0,O36.1,,,,,,
,1828,TOP412GN SMD-8,1,O36.2,,,,,,
,1829,PC817,7,O37.1,,,,,,
,1830,MOC3041 Dip-6,4,O37.2,,,,,,
,1831, L5973D (A5973A) Soic-8,5,O38.1,,,,,,
,1832,RELE 48V 10A 5 PINOS,1,O38.2,,,,,,
,1833,AS7C1024A-15JC,2,O39.1,,,,,,
,1834,Diodo Retificador Schottky 40v 1A 1N5819,2,O39.2,,,,,,
,1835,Diodo Retificador 200v 35A MUR120,2,O40.1,,,,,,
,1836,Capacitor 82uF 50v,5,O40.2,,,,,,
,1837,"Capacitor Poliester 2,2nF 400v",1,O41.1,,,,,,
,1838,Diodo Supressor P6KE220CA Bi-Direcional,4,O41.2,,,,,,
,1839,HCF4012B Dip-14,2,O42.1,,,,,,
,1840,Regulador 78S05CV To-220,2,O42.2,,,,,,
,1841,UC3526N Dip-18,2,O43.1,,,,,,
,1842,93C06 Dip-8,3,O43.2,,,,,,
,1843,Capacitor 100uF 10v,71,O44.1,,,,,,
,1844,M28F101-120 PLCC-32,2,O44.2,,,,,,
,1845,ECN2112 SMD-48,4,O45.1,,,,,,
,1846,R6522AP Dip-40,3,O452,,,,,,
,1847,74HCT32E Dip-14,2,O 46.1,,,,,,
,1848,Resistor 150K 1/4W,35,O46.2,,,,,,
,1849,Resistor 150K 2w,30,O46.2,,,,,,
,1850,Resistor 150k 1/4w 1%,16,O46.2,,,,,,
,1851,"Resistor 150k 1w 0,5%",30,O46.2,,,,,,
,1852,Resistor 150k 3w,6,O46.2,,,,,,
,1853,Varistor S20K320 320v,1,O47.1,,,,,,
,1854,2N7002 ( M8W ),1,O47.2,,,,,,
,1855,SOQUETE 8 PINOS,8,O48.1,,,,,,
,1856,AQY282S,2,O48.2,,,,,,
,1857,CD4046B Dip-16,3,P1.1,,,,,,
,1858,CD4070B Dip-14,2,P1.2,,,,,,
,1859,Resistor 100R 3W,16,P2.1,,,,,,
,1860,Resistor 100R 10w,2,P2.1,,,,,,
,1861,UC2844AN Dip-8,6,P2.2,,,,,,
,1862,UC2844D Soic-14,1,P2.2,,não comprado,,,,
,1863,UC2845N Dip-8,2,P3.1,,,,,,
,1864,UC2845D Soic-8,2,P3.1,,não comprado,,,,
,1865,BC372 To-92,4,P3.2,,,,,,
,1866,1200P60 Dip-8,1,P4.1,,,,,,
,1867,2SC3973B To-220 Isolado,2,P4.2,,,,,,
,1868,2SB1626 To-220 Isolado,2,P5.1,,,,,,
,1869,MC1458N Dip-8,3,P5.2,,,,,,
,1870,MC1458N Soic-8,4,P5.2,,,,,,
,1871,08P06PG D-Pak,3,P6.1,,,,,,
,1872,MC33262P Dip-8,4,P6.2,,,,,,
,1873,MC33262 Soic-8,5,P6.2,,,,,,
,1874,DS14C89AM Soic-14,6,P7.1,,,,,,
,1875,FAN7314 Sop-20,1,P7.2,,,,,,
,1876,LM331N Dip-8,,P8.1,,,,,,
,1877,Diodo Zener 27v 1/2w BZX55C27,5,P8.2,,,,,,
,1878,Diodo Supressor 1.5KE120A Uni.Direcional,4,P9.1,,,,,,
,1879,MOC8103 Dip-8,6,P9.2,,,,,,
,1880,MC1408 Dip-16,1,P10.1,,,,,,
,1881,74HC123D Soic-16,6,P10.2,,,,,,
,1882,74HC123N Dip-16,6,P10.2,,,,,,
,1883,74HCT14D Soic-14,10,P11.1,,,,,,
,1884,74HCT14 Tssop-14,1,P11.1,,,,,,
,1885,74HC21N Dip-14,4,P11.2,,,,,,
,1886,74HC21D Soic-14,8,P11.2,,,,,,
,1887,Mosfet 240v 4A C04N25 D-Pak,2,P12.1,,,,,,
,1888,74ALS244C Sop-20,1,P12.2,,,,,,
,1889,,,,,,,,,
,1890,,,,,,,,,
,1891,Mosfet 900v 5.8A P6NK90ZFP To-220 Isolado,1,P13.2,,,,,,
,1892,BSS64 Sot-23 (marking code U3),3,P14.1,,,,,,
,1893,74HCT688D Sop-20,1,P14.2,,,,,,
,1894,TLP351 Dip-8,4,P15.1,,,,,,
,1895,LM224N Dip-14,2,P15.2,,,,,,
,1896,LM224A Soic-14,3,P15.2,,,,,,
,1897,AT27C1024-45JU PLCC-44,2,P16.1,,,,,,
,1898,74LS26D Soic-14,2,P16.2,,,,,,
,1899,Optoacoplador HCPL2200-000E Dip-8,11,P17.1,,,,,,
,1900,Diodo Supressor P6KE200A Uni.Direcional,9,P17.2,,,,,,
,1901,"Capacitor 0,1uF 63v",7,P18.1,,,,,,
,1902,SG110,1,P18.2,,,,,,
,1903,"Fusivel Axial 2,5A",3,P19.1,,,,,,
,1904,PCA82C250Y Soic-8,6,P19.2,,,,,,
,1905,PCA82C250 Dip-8,3,P19.2,,,,,,
,1906,6N137  SMD-8,5,P20.1,,,,,,
,1907,6N137 Dip-8,7,P20.1,,,,,,
,1908,Diodo Supressor P6KE350A Uni.Direcional,2,P20.2,,,,,,
,1909,74HCT138D Soic-14,4,P21.1,,,,,,
,1910,HEF4046BT Dip-16,3,P21.2,,,,,,
,1911,HEF4046 Soic-16,3,P21.2,,,,,,
,1912,Retificador 1000v 1A (2Faixa Verm/Azul) RGL41M Sod-80,10,P22.1,,,,,,
,1913,Resistor 5K6 SMD 0402,27,P22.2,,,,,,
,1914,Resistor 8R2 1%,48,P23.1,,,,,,
,1915,MOC3083 Dip-8,7,P23.2,,,,,,
,1916,Trimpot 5K Vertical (P),0,P24.1,,,,,,
,1917,Trimpot 5K Horizontal,2,P24.1,,,,,,
,1918,Trimpot 5K Deitado,2,P24.1,,,,,,
,1919,Trimpot 100K Deitado,5,P24.2,,,,,,
,1920,Trimpot 100K Horizontal,2,P24.2,,,,,,
,1921,Trimpot 100K Vertical,2,P24.2,,,,,,
,1922,Trimpot 10K Horizontal,4,"P25,1",,,,,,
,1923,Trimpot 10K Antigo Pequeno,2,P25.1,,,,,,
,1924,Trimpot Deitado 10K 67PR10K (P),5,P25.1,,,,,,
,1925,Trimpot 10K Deitado,2,P25.1,,,,,,
,1926,Trimpot 10K Vertical,13,P25.1,,,,,,
,1927,Trimpot 20K Deitado,11,P25.2,,,,,,
,1928,Trimpot 20K Vertical,13,P25.2,,,,,,
,1929,Trimpot 500K Deitado,4,P26.1,,,,,,
,1930,Trimpot 1M Deitado,1,P26.2,,,,,,
,1931,Trimpot 1M Antigo,1,P26.2,,,,,,
,1932,Transistor 600v 12A K06T60 To-220,0,P27.1,,,,,,
,1933,"Capacitor 0,22uF 100v",26,P27.2,,,,,,
,1934,Diodo 75v 4A 1N4153 ,24,P28.1,,,,,,
,1935,SS9014C To-92,2,P28.2,,,,,,
,1936,BC557B To-92,30,P29.1,,,,,,
,1937,TLP504 Dip-8,3,P29.2,,,,,,
,1938,74F573 Sop-20,2,P30.1,,,,,,
,1939,Rede Resistiva 100R Dip-16,5,P30.2,,,,,,
,1940,2N5308 To-92,19,P31.1,,,,,,
,1941,MPSL01 To-92,5,P31.2,,,,,,
,1942,M3523-244 To-92,2,P32.1,,,,,,
,1943,MPS6531 To-92,1,P32.2,,,,,,
,1944,2N3855A To-92,3,P33.1,,,,,,
,1945,55-0423,1,P33.2,,,,,,
,1946,UA714 To-18,1,P34.1,,,,,,
,1947,2N1701 Metal To-8,5,P34.2,,,,,,
,1948,2N5198 To-18,5,P35.1,,,,,,
,1949,UA702HC Metal To-18,3,P35.2,,,,,,
,1950,2N4393 To-18,1,P36.1,,,,,,
,1951,LM318 To-18,6,P36.2,,,,,,
,1952,Conector RJ12,4,P37.1,,,,,,
,1953,2N2369 To-18,2,P37.2,,,,,,
,1954,BC177 To-18,1,P38.1,,,,,,
,1955,UA710HC Metal To-18,1,P38.2,,,,,,
,1956,5-308 8318 To-18,2,P39.1,,,,,,
,1957,LD1117DT12CTR D-Pak (L1117),1,P39.2,,,,,,
,1958,Diodo Zener 75v 1w 1N3041B,5,P40.1,,,,,,
,1959,Diodo Zener 62v 1/2w 1N980B ,1,P40.2,,,,,,
,1960,Diodo Zener 8v2 1/2w BZX79C8v2,4,P41.1,,,,,,
,1961,8508 MS0657,2,P41.2,,,,,,
,1962,MSC152-0242-00 510,1,P42.1,,,,,,
,1963,Diodo Zener 6v4 1/2w 1N4567,3,P42.2,,,,,,
,1964,Diodo Motorola 333579551,1,P43.1,,,,,,
,1965,1N3712 Germanio,2,P43.2,,,,,,
,1966,1N3719 Germanio,1,P44.1,,,,,,
,1967,Escova de Carvao,3,P44.2,,,,,,
,1968,Diodo Retificador 1000v 1.5A BYG21M SMD,1,P45.1,,,,,,
,1969,93LC66BX So-8,4,P45.2,,,,,,
,1970,Camisinha Sugador,2,P46.1,,,,,,
,1971,Malha Dessoldadora,1,P46.2,,,,,,
,1972,TLC2252 Soic-8,1,P47.1,,,,,,
,1973,Capacitor 1500uF 200v,1,P47.2,,,,,,
,1974,Capacitor Ceramico 1nF SMD 0805,19,P48.1,,,,,,
,1975,Diodo Zener 200v 5w 1N5388B,2,P48.2,,,,,,
,1976,74LS75 Dip-16,1,Q1.1,,,,,,
,1977,Capacitor 1uF 16v,13,Q1.2,,,,,,
,1978,MCT6 Dip-8,1,Q2.1,,,,,,
,1979,"Micro Switch Mini SMD 6,5x6,5x3",4,Q2.2,,,,,,
,1980,Retificador 600v 2A RL205,4,Q3.1,,,,,,
,1981,Optoacoplador HCPL315J SMD-12,1,Q3.2,,,,,,
,1982,74HC7541D Sop-20,2,Q4.1,,,,,,
,1983,74HC7541 Tssop-20,1,Q4.1,,,,,,
,1984,Retificador 600v 1A RGF1J SMD,2,Q4.2,,,,,,
,1985,MCP2551 Soic-8,5,Q5.1,,,,,,
,1986,Diodo Supressor 1.5KE440A Uni-Direcional,2,Q5.2,,,,,,
,1987,Retificador 200v 4A MUR420G / BYV98PH,3,Q6.1,,,,,,
,1988,MMBT3904 / BCX70K  Sot-23,3,Q6.2,,,,,,
,1989,Diodo Retificador 1000v 1A UF4007 ,27,Q7.1,,,,,,
,1990,MJ15015 / 2N3055 To-3,2,Q7.2,,,,,,
,1991,MC3487N Dip-16,14,Q8.1,,,,,,
,1992,MC3487D Soic-16,4,Q8.1,,,,,,
,1993,27C256-15,2,A8.2,,,,,,
,1994,27C256-12,5,Q8.2,,,,,,
,1995,27C256-200,1,Q8.2,,,,,,
,1996,27C256-150,1,Q8.2,,,,,,
,1997,XC2064PC68CK PLCC (Obsoleto),1,Q9.1,,,,,,
,1998,MAX359CWE WideSoic-16,1,Q9.2,,,,,,
,1999,Fusivel Vidro Rapido 100mA Grande,2,Q10.1,,,,,,
,2000,Fusivel Vidro Rapido 125mA Pequeno,1,Q10.2,,,,,,
,2001,Fusivel Vidro Rapido 150mA Grande,2,Q11.1,,,,,,
,2002,Fusivel Vidro Rapido 250mA Grande,0,Q11.2,,,,,,
,2003,Fusivel Vidro Rapido 250mA Pequeno,3,Q11.2,,,,,,
,2004,Fusivel Vidro Rapido 500mA Grande,1,Q12.1,,,,,,
,2005,Fusivel Vidro Rapido 500mA Pequeno,0,Q12.1,,,,,,
,2006,Fusivel Philips 500mA,3,Q12.1,,,,,,
,2007,Fusivel Vidro Rapido 1.5A Grande,1,Q12.2,,,,,,
,2008,Fusivel Vidro Rapido 1.5A Mini,0,Q12.2,,,,,,
,2009,Fusivel Vidro Rapido 2.5A Grande,2,Q13.1,,,,,,
,2010,Fusivel Vidro Rapido 4A Grande,14,Q13.2,,,,,,
,2011,Fusivel Vidro Rapido 4A 5MM X 20MM,8,Q13.2,,,,,,
,2012,Fusivel Vidro Retardo 4A Pequeno 6mm x 30mm,6,Q13.2,,,,,,
,2013,Fusivel Vidro Retardo 4A Grande,4,Q13.2,,,,,,
,2014,Fusivel Axial Retardo 5A Pequeno 6mm x 30mm,8,Q14.1,,,,,,
,2015,Fusivel Vidro Rapido 5A Grande,6,Q14.1,,,,,,
,2016,Fusivel Vidro Rapido 5A Pequeno,1,Q14.1,,,,,,
,2017,Fusivel 5A SMD Grande,3,Q14.1,,,,,,
,2018,Fusivel Vidro Rapido 6A 6mm x 30mm,13,Q14.2,,,,,,
,2019,Fusivel Vidro Rapido 6A 5mm x 20mm,21,Q14.2,,,,,,
,2020,Fusivel Vidro Rapido 7A 5mm x 20mm,18,Q15.1,,,,,,
,2021,Fusivel Vidro Rapido 7A  6mm x 30mm,15,Q15.1,,,,,,
,2022,Fusivel Vidro Rapido 8A 6mm x 30mm ,23,Q15.2,,,,,,
,2023,,,Q15.2,,,,,,
,2024,Fusivel Vidro Retardo 8A Pequeno,2,Q15.2,,,,,,
,2025,Fusivel Vidro Rapido 10A 6mm x 30mm,21,Q16.1,,,,,,
,2026,Fusivel Vidro Rapido 10A 5mm x 20mm,23,Q16.1,,,,,,
,2027,Fusivel Ceramico Retardo 10A Grande,2,Q16.1,,,,,,
,2028,Fusivel Vidro Retardo 10A Pequeno,1,Q16.1,,,,,,
,2029,Fusivel Vidro Axial 10A Mini,3,Q16.1,,,,,,
,2030,Fusivel 10A SMD,1,Q16.1,,,,,,
,2031,Fusivel 10A SMD,5,Q16.2,,,,,,
,2032,Fusivel Vidro Rapido 1A 5mm x 20mm,11,Q16.2,,,,,,
,2033,Varistor 10D201K 130v,2,Q17.1,,,,,,
,2034,BA12004 Dip-16,0,Q17.2,,,,,,
,2035,LM324N Dip-14,1,Q18.1,,,,,,
,2036,LM324 Soic-14,13,Q18.1,,,,,,
,2037,RC4558 Dip-8,1,Q18.2,,,,,,
,2038,Resistor 1K21R SMD 1206,5,Q19.1,,,,,,
,2039,Resistor R681 SMD 0805,3,Q19.2,,,,,,
,2040,Resistor R681 SMD 2512,2,Q19.2,,,,,,
,2041,Capacitor 2700uF 10v,5,Q20.1,,,,,,
,2042,Resistor 100K 1w,2,Q20.2,,,,,,
,2043,Resistor 100K 1/4w,2,Q20.2,,,,,,
,2044,Resistor 100k 1/4w 1%,4,Q20.2,,,,,,
,2045,Rele 5Vdc 10A 5 Pinos,2,Q23.1,,,,,,
,2046,Capacitor Poliester 10nF 630V,1,Q23.2,,,,,,
,2047,Porta Fusivel Vidro Pequeno,2,Q24.1,,,,,,
,2048,Porta Fusivel Vidro Cilindrico Pequeno,1,Q24.1,,,,,,
,2049,ICL7652B Dip-14,1,Q24.2,,,,,,
,2050,M5265 PLCC-100,1,q25.1,,,,,,
,2051,MTD3055E To-253,5,q25.2,,,,,,
,2052,Capacitor Tantalo 10uF 20v SMD 1206,2,Q26.1,,,,,,
,2053,Varistor 14K230V 230v,2,Q26.2,,,,,,
,2054,Diodo Retificador 400v 3A 1N5404,3,Q27.1,,,,,,
,2055,L78M05ABDT-TR D-Pak,3,Q27.2,,,,,,
,2056,Resistor R1 3w,4,Q28.1,,,,,,
,2057,Resistor R1 3w SMD 12x7mm,1,Q28.1,,,,,,
,2058,MAX208CNG Dip-24,1,Q28.2,,,,,,
,2059,Capacitor Tantalo 100uF 10v SMD 1206(107A),5,Q29.1,,,,,,
,2060,Capacitor Tantalo 10uF 35v SMD 1206,4,Q29.2,,,,,,
,2061,Capacitor Tantalo 10uF 35v Gota,1,Q29.2,,,,,,
,2062,Triac 500v 16A BT139-500 To-220,5,Q30.1,,,,,,
,2063,"Capacitor Ceramico 0,01uF 630v ",5,Q30.2,,,,,,
,2064,LTV356T,3,Q31.1,,,,,,
,2065,TLV2462CRD  Soic-8,1,Q31.2,,,,,,
,2066,TPS54160AD Tssop-10,1,Q32.1,,,,,,
,2067,"Capacitor Poliester 3,3uF 250v ",1,Q32.2,,,,,,
,2068,Varistor 14D271K 175VAC,1,Q33.1,,,,,,
,2069,2SD1616 To-92,5,Q33.2,,,,,,
,2070,Fusivel Ceramico Retardo 15A  Grande,4,Q34.1,,,,,,
,2071,Fusivel Vidro Rapido 15A Grande 6mm x 30mm,20,Q34.1,,,,,,
,2072,Fusivel Vidro Rapido 15A 20x5,13,Q34.1,,,,,,
,2073,Fusivel Vidro Retardo 15A Pequeno,3,Q34.1,,,,,,
,2074,Conector Phonix Contact KDS10 (1704020),1,Q34.2,,,,,,
,2075,BCX54 Sot-89,2,Q35.1,,,,,,
,2076,BF421 To-92 (Obsoleto),2,Q35.2,,,,,,
,2077,Transistor 450v 2A BUX85 To-220,2,Q36.1,,,,,,
,2078,Diodo Supressor P6KE11CA Bi-Direcional,5,Q36.2,,,,,,
,2079,Fusivel Vidro Retardo 2A Grande,2,Q37.1,,,,,,
,2080,Fusivel Vidro Retardo 2A 5mm x 20mm,11,Q37.1,,,,,,
,2081,Fusivel Vidro Retardo 4A Pequeno,6,Q37.2,,,,,,
,2082,Fusivel Vidro Retardo 8A Grande,3,Q38.1,,,,,,
,2083,Fusivel Vidro Retardo 8A Pequeno,3,Q38.1,,,,,,
,2084,Barrinha de Solda,4,Q38.2,,,,,,
,2085,HAT1038 Soic-8,3,Q39.1,,,,,,
,2086,TBP18S030N Dip-16,1,Q39.2,,,,,,
,2087,MMBT489 Sot-23,1,Q40.1,,,,,,
,2088,Fusivel Retificador 1K6v GL41Y (Verm/Azul),2,Q40.2,,,,,,
,2089,P87C511,3,Q41.1,,,,,,
,2090,Mosfet 100v 10A IRF520 To-220,3,Q41.2,,,,,,
,2091,Diodo Zener 13v 1.3w 1N4743 ,6,Q42.1,,,,,,
,2092,Diodo Avalanche 1700v SKA1/17,5,Q42.2,,,,,,
,2093,Varistor S20K275 275v,0,Q43.1,,,,,,
,2094,"LM2574HVM-5,0 So-14",1,Q43.3,,,,,,
,2095,Diodo Zener 8v2 1.3w 1N4738,9,Q44.1,,,,,,
,2096,Mosfet 800v 4A IRFBE30 To-220,1,Q44.2,,,,,,
,2097,Diodo Schottky 70v 1A HSMS-2804 Sot-23,1,Q45.1,,,,,,
,2098,LED Vermelho Sot-23 (AM23SRD-F),2,Q45.2,,,,,,
,2099,LTC1487 Dip-8,1,Q46.1,,,,,,
,2100,MC68HC11A0NF PLCC,1,Q46.2,,,,,,
,2101,Diodo Zener 4v7 BZX84C4v7 Sot-23 (marking code BA9),0,Q47.1,,,,,,
,2102,LM2901D Soic-14,0,Q47.2,,,,,,
,2103,LM239 Soic -14 ,11,Q47.2,,,,,,
,2104,LM2901N Dip-14,2,Q47.2,,,,,,
,2105,S8X8ESRP To-92,1,Q48.1,,,,,,
,2106,Diodo Schottky 60v 1A SB160 Schottky,3,Q48.2,,,,,,
,2107,74LV74 TSSop-14,2,R1.1,,,,,,
,2108,Regulador LM2576HVT - 5.0 (LM2573) To-220,2,R1.2,,,,,,
,2109,Mosfet N 900v 15A STW15NK90Z To-247,6,R2.1,,,,,,
,2110,DS26C31T Dip-16,1,R2.2,,,,,,
,2111,Regulador LM2576T-3.3 To-220,5,R3.1,,,,,,
,2112,CNY17-2 Dip-6,8,R3.2,,,,,,
,2113,"Capacitor Poliester 4,7uF 305Vac",1,R4.1,,,,,,
,2114,"Capacitor Poliester 3,3uF 305Vac",1,R4.2,,,,,,
,2115,Resistor R33 1w,1,R5.1,,,,,,
,2116,MOC3052 DIP-6,3,R5.2,,,,,,
,2117,PS2501-4 DIP-16,1,R6.1,,,,,,
,2118,PVT412LSPBF Dip-6,3,R6.2,,,,,,
,2119,Oscilador 3 terminais 20Mhz,3,R7.1,,,,,,
,2120,2SJ6920 To-267,6,R7.2,,,,,,
,2121,2N2222 To-18,4,R8.1,,,,,,
,2122,Retificador 200v 8A GBU8D,2,R8.2,,,,,,
,2123,Diodo Retificador 2000v 0.5mA R2000-B,13,R9.1,,,,,,
,2124,UA748I Soic-8,4,R9.2,,,,,,
,2125,IGBT 600v 20A G20N60 To-247,0,R10.1,,,,,,
,2126,,####,R10.2,,,,,,
,2127,MC145407DW,2,R11.1,,,,,,
,2128,Capacitor Poliester 47nF 400v (P),0,R11.2,,,,,,
,2129, Varicap MMBV3102LT Sot-23 (M4C),2,R12.1,,,,,,
,2130,MCT62 Dip-8,5,R12.2,,,,,,
,2131,Diodo Zener 5v1 0.5w MMSZ5231 SMD (marking code E1),2,R13.1,,,,,,
,2132,Diodo Zener 18v 0.5w MMSZ5248 SMD (marking code J3 ),21,R13.2,,,,,,
,2133,Base Fixacao Lampada,1,R14.1,,,,,,
,2134,Mosfet 60v 5A 2SK2231 D-Pak,8,R14.2,,,,,,
,2135,LMD18400N Dip-20,3,R15.1,,,,,,
,2136,Soquete 40 pinos,5,R15.2,,,,,,
,2137, Resistor 82R 1/4w,18,R16.1,,,,,,
,2138,Resistor 82R 10w (P),0,R16.1,,,,,,
,2139,Resistor 82R SMD 0805,6,R16.1,,,,,,
,2140,Indutor 100uH SMD,1,R16.2,,,,,,
,2141,Indutor 100uH Axial,1,R16.2,,,,,,
,2142,FAN4800 WideSoic-16,5,R17.1,,,,,,
,2143,Porta fusivel PCI Latao Grande,2,R17.2,,,,,,
,2144,Resistor 2R4 1% 1/4w,11,R18.1,,,,,,
,2145,Resistor 2R4 SMD 1206,5,R18.1,,,,,,
,2146,ZXMC3A / AP45326M Soic-8,1,R18.2,,,,,,
,2147,Micro Switch 6x6x17,3,R19.1,,,,,,
,2148,HY62WT081ED55C Sop-28,1,R19.2,,,,,,
,2149,Indutor 1uH Axial,0,R20.1,,,,,,
,2150,BD442 To-126,1,R20.2,,,,,,
,2151,Viper 50ASP,1,R21.1,,,,,,
,2152,MK4503 Dip-28,3,R21.2,,,,,,
,2153,ICL7660 Soic-8,1,R22.1,,,,,,
,2154,HCPL3700 SMD-8,1,R22.2,,,,,,
,2155,BC556B To-92,3,R23.1,,,,,,
,2156,Termistor 60v 40A,3,R23.2,,,,,,
,2157,Cristal 4.000Mhz,5,R24.1,,,,,,
,2158,Capacitor Ceramico 220nF SMD 0805,12,R24.2,,,,,,
,2159,Mosfet 100v 7.7A FU120N To-251,1,R25.1,,,,,,
,2160,LS,4,R25.2,,,,,,
,2161,Diodo Melf 15v (faixa preto/prata) Sod-80,15,R26.1,,,,,,
,2162,Diodo Mini Melf 15v (Faixa preto/preta) SMD 0805,3,R26.1,,,,,,
,2163,BAW56W Sot-323,3,R26.2,,,,,,
,2164,Resistor 2R5 SMD 1206,1,R27.1,,,,,,
,2165,Capacitor Tantalo 22uF 16V SMD (marking code 226C),7,R27.2,,,,,,
,2166,Capacitor Tantalo 22uF 16V Gota,4,R27.2,,,,,,
,2167,Capacitor Tantalo 22uF 35V SMD,4,R28.1,,,,,,
,2168,Capacitor Tantalo 22uF 35v Gota,1,R28.1,,,,,,
,2169,Resistor Filme Metalico 30R1,1,R28.2,,,,,,
,2170,Retificador 1000v 1A US1M SMA (marking code UM46),1,R29.1,,,,,,
,2171,Zener 17v 1SMB17CAT SMD Bi-Direcional (marking code LRC),2,R29.2,,,,,,
,2172,HUF76609D D-Pak,2,R30.1,,,,,,
,2173,Fusivel SMD (marking code TK) ,1,R30.2,,,,,,
,2174,Fusivel SMD 0.5A 5v (marking code F),0,R31.1,,,,,,
,2175,Resistor 2R55 SMD 1206,8,R31.2,,,,,,
,2176,BS108 To-92,2,R32.1,,,,,,
,2177,Ponte Retificadora 1200v 10A SKB25/12,0,R32.2,,,,,,
,2178,Varistor 07K300 300v,5,R33.1,,,,,,
,2179,Mosfet 100v 38A NPN IRF5210 To-220,2,R33.2,,,,,,
,2180,Triac 600v 25A BT136-600 To-220,2,R34.1,,,,,,
,2181,TC LA25-NP,1,R34.2,,,,,,
,2182,"Fusivel Retardo 0,5A 500v 10x38",1,R35.1,,,,,,
,2183,Resistor 2R2 1w Melf,2,R35.2,,,,,,
,2184,Resistor 2R2 3w,1,R35.2,,,,,,
,2185,Resistor 2R2 5w,2,R35.2,,,,,,
,2186,Resistor 2R2 SMD 1206,1,R35.2,,,,,,
,2187,Resistor 2R2 1/4w,18,R35.2,,,,,,
,2188,TPS2052B Soic-8,1,R36.1,,,,,,
,2189,Fusivel Ceramico Rapido 5A Pequeno,5,R36.2,,,,,,
,2190,Capacitor 180uF 50V,1,R37.1,,,,,,
,2191,Capacitor 5600uF 10V,1,R37.2,,,,,,
,2192,Resistor 0R SMD 0805,4,R38.1,,,,,,
,2193,Resistor 0R SMD 2512,1,R38.1,,,,,,
,2194,Resistor 0R 1/4w,2,R38.1,,,,,,
,2195,Resistor 0R MiniMelf,9,R38.1,,,,,,
,2196,Diodo Retificador Schottky 40v 1.5A 15MQ040-M3 5AT SMD ,5,R38.2,,,,,,
,2197,Resistor 18R 1/4w,6,R39.1,,,,,,
,2198,Fusivel 5A Automotivo,4,R39.2,,,,,,
,2199,FM1808 Dip-28,2,R40.1,,,,,,
,2200,"Capacitor Poliester 3,3nF 630V (332J)",5,R40.2,,,,,,
,2201,Diodo Retificador Schottky 20v 1A SB140,4,R41.1,,,,,,
,2202,Diodo Retificador 1000v 1A 1N4948,4,R41.2,,,,,,
,2203,HCPL4514 Dip-8,4,R42.1,,,,,,
,2204,2N3906 To-92,13,R42.2,,,,,,
,2205,CY7C1021D-10ZSX Sop-44,1,R43.1,,,,,,
,2206,SN74LV165APW Tssop-16,2,R43.2,,,,,,
,2207,Retificador Schottky 40v 1A SS14 SMD,4,R44.1,,,,,,
,2208,DB9 Macho,2,R44.2,,,,,,
,2209,DB9 Macho PCI,1,R44.2,,,,,,
,2210,DB9 Femea (P),0,R45.1,,,,,,
,2211,DB15 Femea ,2,R45.2,,,,,,
,2212,DB15 Femea VGA,1,R46.1,,,,,,
,2213,DB15 Macho  VGA,2,R46.2,,,,,,
,2214,DB15 Macho  ,1,R46.2,,,,,,
,2215,74HC251 Soic-16,12,R47.1,,,,,,
,2216,Fusivel 4A Automotivo,4,R47.2,,,,,,
,2217,TL064 Soic-14,2,R48.1,,,,,,
,2218,TL064 Dip-14,2,R48.1,,,,,,
,2219,LTS15-NP,1,R48.2,,,,,,
,2220,Diodo Zener 27v 1w 1N4750 ,7,S1.1,,,,,,
,2221,Diodo Zener 27w 1/2w 1N971,12,S1.1,,,,,,
,2222,74LS40 Dip-14,3,S1.2,,,,,,
,2223,Bateria CR2032 (P),0,S2.1,,,,,,
,2224,DS8921AMX Soic-8,1,S2.2,,,,,,
,2225,DS8921N Dip-8,1,S2.2,,,,,,
,2226,74AB245 TSSop-20,5,S3.1,,,,,,
,2227,BC558 To-92,8,S3.2,,,,,,
,2228,Resistor 12R 15w,1,S4.1,,,,,,
,2229,Resistor 12R 1/4w,6,S4.1,,,,,,
,2230,Resistor 12R 1/8w,5,S4.1,,,,,,
,2231,MC6840P Dip-28,2,S4.2,,,,,,
